"table_name","col_order","column_name","data_type","is_nullable","column_default","column_comment","example_value"
"literature_org_cooperation","16","org_a_alias","character varying(255)","YES",,"机构A别名 (Original: loc_master.a_name_a, ES: _source.ANAMEA)","南华大学"
"literature_org_cooperation","17","org_a_id","character varying(64)","YES",,"机构A-ID (Original: loc_master.org_id_a, ES: _source.ORGIDA)","GXY40310"
"literature_org_cooperation","18","org_a_code","character varying(64)","YES",,"机构A代码 (Original: loc_master.a_org_id_a, ES: _source.AORGIDA)","GXY40310"
"literature_org_cooperation","19","org_a_jump_id","character varying(64)","YES",,"机构A跳转ID (Original: loc_master.jump_id_a, ES: _source.JUMPIDA)","GXY40310"
"literature_org_cooperation","20","org_a_type","character varying(100)","YES",,"机构A类型 (Original: loc_master.org_type_a, ES: _source.ORGTYPEA)","JG"
"literature_org_cooperation","21","org_a_level","character varying(50)","YES",,"机构A层级 (Original: loc_master.org_id_a_level, ES: _source.ORGIDA_LEVEL)","GXY40310"
"literature_org_cooperation","22","org_a_is_collected","character varying(50)","YES",,"机构A是否收录 (Original: loc_master.org_a_collected, ES: _source.ORGA_COLLECTED)","0"
"literature_org_cooperation","23","org_a_province","character varying(100)","YES",,"机构A省 (Original: loc_master.province_a, ES: _source.PROVINCEA)","湖南省"
"literature_org_cooperation","24","org_a_city","character varying(100)","YES",,"机构A市 (Original: loc_master.city_a, ES: _source.CITYA)","衡阳市"
"literature_org_cooperation","25","org_a_district","character varying(100)","YES",,"机构A县 (Original: loc_master.county_a, ES: _source.COUNTYA)","海珠区"
"literature_org_cooperation","26","org_a_region_code","character varying(50)","YES",,"机构A地区代码 (Original: loc_master.area_code_a, ES: _source.AREACODEA)","430400"
"literature_org_cooperation","27","org_b_name","character varying(255)","YES",,"机构B名称 (Original: loc_master.name_b, ES: _source.NAMEB)","江川区雄关乡农业农村综合服务中心"
"literature_org_cooperation","28","org_b_name_std","character varying(255)","YES",,"机构B标准名 (Original: loc_master.name_b_std, ES: _source.NAMEB_STD)","江川区雄关乡农业农村综合服务中心"
"literature_org_cooperation","29","org_b_alias","character varying(255)","YES",,"机构B别名 (Original: loc_master.a_name_b, ES: _source.ANAMEB)","南华大学"
"literature_org_cooperation","30","org_b_id","character varying(64)","YES",,"机构B-ID (Original: loc_master.org_id_b, ES: _source.ORGIDB)","GXY40310"
"literature_org_cooperation","31","org_b_code","character varying(64)","YES",,"机构B代码 (Original: loc_master.a_org_id_b, ES: _source.AORGIDB)","GXY40310"
"literature_org_cooperation","32","org_b_jump_id","character varying(64)","YES",,"机构B跳转ID (Original: loc_master.jump_id_b, ES: _source.JUMPIDB)","GXY40310"
"literature_org_cooperation","33","org_b_type","character varying(100)","YES",,"机构B类型 (Original: loc_master.org_type_b, ES: _source.ORGTYPEB)","JG"
"literature_org_cooperation","34","org_b_level","character varying(50)","YES",,"机构B层级 (Original: loc_master.org_id_b_level, ES: _source.ORGIDB_LEVEL)","GXY40310"
"literature_org_cooperation","35","org_b_is_collected","character varying(50)","YES",,"机构B是否收录 (Original: loc_master.org_b_collected, ES: _source.ORGB_COLLECTED)","0"
"literature_org_cooperation","36","org_b_province","character varying(100)","YES",,"机构B省 (Original: loc_master.province_b, ES: _source.PROVINCEB)","湖南省"
"literature_org_cooperation","37","org_b_city","character varying(100)","YES",,"机构B市 (Original: loc_master.city_b, ES: _source.CITYB)","衡阳市"
"literature_org_cooperation","38","org_b_district","character varying(100)","YES",,"机构B县 (Original: loc_master.county_b, ES: _source.COUNTYB)","临河区"
"literature_org_cooperation","39","org_b_region_code","character varying(50)","YES",,"机构B地区代码 (Original: loc_master.area_code_b, ES: _source.AREACODEB)","430400"
"literature_org_cooperation","40","create_time","timestamp without time zone","NO","CURRENT_TIMESTAMP",,"2026-01-16T20:22:35.163665"
"literature_org_cooperation","41","update_time","timestamp without time zone","NO","CURRENT_TIMESTAMP",,"2025-06-09T12:15:47"
"literature_org_cooperation","42","is_deleted","boolean","NO","false",,"false"
"literature_org_cooperation","43","etl_job_id","character varying(50)","YES",,,"ES_FULL_MIGRATE"
