"table_name","col_order","column_name","data_type","is_nullable","column_default","column_comment","example_value"
"fund_project","36","leading_org","character varying(255)","YES",,"牵头单位 (Original: project.leader_unit, ES: _source.LEADERUNIT)","信州大学"
"fund_project","37","province","character varying(100)","YES",,"省 (Original: project_sheng.province, ES: _source.SHENG)","浙江"
"fund_project","38","city","character varying(100)","YES",,"市 (Original: project_city.city_name, ES: _source.SHI)","杭州"
"fund_project","39","district","character varying(100)","YES",,"区县 (Original: project_xian.county_name, ES: _source.XIAN)","西湖区"
"fund_project","40","area_city_raw","character varying(100)","YES",,"地区 (Original: project.area_city, ES: _source.AREACITY)","河南"
"fund_project","41","create_time_src","character varying(50)","YES",,"源创建时间 (Original: project.create_time, ES: _source.CREATETIME)","2025-07-08"
"fund_project","42","update_time_src","character varying(50)","YES",,"源更新时间 (Original: project.update_time, ES: _source.UPDATETIME)","2025-07-08"
"fund_project","43","created_at","timestamp without time zone","NO","CURRENT_TIMESTAMP",,"2026-01-18T22:39:23.998192"
"fund_project","44","updated_at","timestamp without time zone","NO","CURRENT_TIMESTAMP",,"2026-01-18T22:39:23.998192"
"fund_project","45","is_deleted","boolean","NO","false",,"false"
"fund_project","46","etl_job_id","character varying(50)","YES",,,"ES_FULL_MIGRATE"
"fund_project_author_detail","1","project_id","character varying(64)","NO",,"项目ID (Original: project_author_info.project, ES: _source.ID)","XM0007420404"
"fund_project_author_detail","2","author_name","character varying(255)","NO",,"作者姓名 (Original: project_author_info.name, ES: _source.AUTHORINFO.NAME)","赵剑宏"
"fund_project_author_detail","3","org_name","character varying(500)","NO",,"机构名称 (Original: project_author_info.org, ES: _source.AUTHORINFO.ORG)","内蒙古大学"
"fund_project_author_detail","4","org_id","character varying(64)","YES",,"机构ID (Original: project_author_info.org_id, ES: _source.AUTHORINFO.ORGID)","GXY39412"
"fund_project_author_detail","5","org_type","character varying(100)","YES",,"机构类型 (Original: project_author_info.org_type, ES: _source.AUTHORINFO.ORGTYPE)","GX"
"fund_project_author_detail","6","province","character varying(100)","YES",,"机构省 (Original: project_author_info.sheng,  ES: _source.AUTHORINFO.SHENG)","内蒙古自治区"
"fund_project_author_detail","7","city","character varying(100)","YES",,"机构市 (Original: project_author_info.shi, ES: _source.AUTHORINFO.SHI)","呼和浩特市"
"fund_project_author_detail","8","area_code","character varying(50)","YES",,"区域代码 (Original: project_author_info.area_code, ES: _source.AUTHORINFO.AREACODE)","150100"
"fund_project_author_detail","9","sequence","integer","NO",,"排序 (Original: project_author_info.seq, ES: _source.AUTHORINFO.CX)","1"
"fund_project_keyword","1","project_id","character varying(64)","NO",,"项目ID (Original: project_keyword.project, ES: _source.ID)","XM0002560086"
"fund_project_keyword","2","keyword","character varying(255)","NO",,"关键词 (Original: project_keyword.keyword, ES: _source.KEYWORD, _source.CKEY, _source.EKEY)","Biomechanics Following"
"fund_project_keyword","3","keyword_type","character varying(50)","NO",,"关键词类型 (Original: project_keyword.data_format, ES: 根据类型划分KEYWORD, CKEY, EKEY)","KEYWORD"
"fund_project_org","1","project_id","character varying(64)","NO",,"项目ID (Original: project_org_info.project, project_org.project, ES: _source.ID)","XM0001593413"
"fund_project_org","2","org_name","character varying(500)","NO",,"机构名称 (Original: project_org_info.org_name, ES: _source.ORGINFO.ORG)","東京大学"
"fund_project_org","3","org_id","character varying(64)","YES",,"机构ID (Original: project_org_info.org_id, ES: _source.ORGINFO.ORGID)","KYN05364"
"fund_project_org","4","org_type","character varying(100)","YES",,"机构类型 (Original: project_org_info.org_type, ES: _source.ORGINFO.ORGTYPE)","KY"
"fund_project_org","5","relationship","character varying(255)","YES",,"机构关系 (Original: project_org_info.relation, ES: _source.ORGINFO.RELATION)","KYS48519"
"fund_project_org","6","province","character varying(100)","YES",,"机构省 (Original:  project_org_info.sheng, ES:  _source.ORGINFO.SHENG)","重庆市"
"fund_project_org","7","city","character varying(100)","YES",,"机构市 (Original: project_org_info.shi, ES: _source.ORGINFO.SHI)","长春市"
"fund_project_sponsor","1","project_id","character varying(64)","NO",,"项目ID (Original: project_fund.project, project_fund_level.project, ES: _source.ID)","XM0003191873"
"fund_project_sponsor","2","sponsor_name","character varying(255)","NO",,"资助机构 (Original: project_fund.fund_name, ES: _source.FUND)","United States National Science Foundation"
"fund_project_sponsor","3","sponsor_level","character varying(100)","YES",,"资助级别 (Original: project_fund_level.fund_level, ES: _source.FUNDLEVEL)","国家级"
"fund_project_staff","1","project_id","character varying(64)","NO",,"项目ID (Original: project_staff.project, ES: _source.ID)","XM0004415668"
"fund_project_staff","2","staff_name","character varying(255)","NO",,"成员姓名 (Original: project_staff.name, ES: _source.RESHEMPINFO.NAME, _source.RESHEMP)","SPAITE, DANIEL W. (contact)"
"fund_project_staff","3","org_name","character varying(500)","YES",,"所属机构 (Original: project_staff.org, ES: _source.RESHEMPINFO.ORG)","UNIVERSITY OF ARIZONA"
"fund_project_staff","4","sequence","integer","NO",,"排序 (Original: project_staff.seq, ES: _source.RESHEMPINFO.CX)","1"
"fund_project_type_info","1","project_id","character varying(64)","NO",,"项目ID (Original: project_type.project, ES: _source.ID)","XM0002720956"
"fund_project_type_info","2","type_name","character varying(255)","NO",,"类型名称 (Original: project_type.type_name, ES: _source.TYPE)","Continuing Grant"
