"table_name","col_order","column_name","data_type","is_nullable","column_default","column_comment","example_value"
"scientific_research_institute","27","fax","character varying(100)","YES",,"传真 (Original: sri_master.fax, ES: _source.FAX)","82533800"
"scientific_research_institute","28","phone_area_code","character varying(50)","YES",,"区号 (Original: sri_master.area_code, ES: _source.ACODE)","0757"
"scientific_research_institute","29","province_name","character varying(100)","YES",,"省名 (Original: sri_master.sheng, ES: _source.SHENG)","广东省"
"scientific_research_institute","30","city_name","character varying(100)","YES",,"市名 (Original: sri_master.shi, ES: _source.SHI)","佛山市"
"scientific_research_institute","31","district_name","character varying(100)","YES",,"区县名 (Original: sri_master.xian, ES: _source.XIAN)","海淀区"
"scientific_research_institute","32","region_code","character varying(50)","YES",,"地区代码 (Original: sri_master.area_admin_division_code, ES: _source.AREACODE)","440600"
"scientific_research_institute","33","location_code","character varying(50)","YES",,"所在地代码 (Original: sri_master.place_admin_division_code, ES: _source.PCODE)","440600"
"scientific_research_institute","34","province_code","character varying(50)","YES",,"省代码 (Original: sri_master.province_admin_division_code, ES: _source.SHENGCODE)","440000"
"scientific_research_institute","35","city_code","character varying(50)","YES",,"市代码 (Original: sri_master.city_admin_division_code, ES: _source.SHICODE)","440600"
"scientific_research_institute","36","district_code","character varying(50)","YES",,"区县代码 (Original: sri_master.county_admin_division_code, ES: _source.XIANCODE)","110108"
"scientific_research_institute","37","did","character varying(100)","YES",,"DID (Original: sri_master.did, ES: _source.DID)","['5602520']"
"scientific_research_institute","38","fdid","character varying(100)","YES",,"FDID (Original: sri_master.fdid, ES: _source.FDID)","5602520"
"scientific_research_institute","39","create_time","timestamp without time zone","NO","CURRENT_TIMESTAMP",,"2026-01-13T20:39:42.525881"
"scientific_research_institute","40","update_time","timestamp without time zone","NO","CURRENT_TIMESTAMP",,"2026-01-13T20:39:42.525881"
"scientific_research_institute","41","is_deleted","boolean","NO","false",,"false"
"scientific_research_institute","42","etl_job_id","character varying(50)","YES",,,"ES_MIGRATE"
"scientific_research_institute_alias","1","institute_id","character varying(64)","NO",,"院所ID (Original: sri_name_zh.sri_id)","KYS34437"
"scientific_research_institute_alias","2","alias_name","character varying(255)","NO",,"别名 (Original: sri_name_zh.name, ES: _source.CNAME)","中车铁马科技实业公司技术中心"
"scientific_research_institute_asset","1","institute_id","character varying(64)","NO",,"院所ID (Original: sri_scientific_assets.sri_id)","KYS32676"
"scientific_research_institute_asset","2","asset_name","character varying(255)","NO",,"资产名称 (Original: sri_scientific_assets.name, ES: _source.SCIASSET)","X荧光仪"
"scientific_research_institute_award","1","institute_id","character varying(64)","NO",,"院所ID (Original: sri_award.sri_id)","KYS27872"
"scientific_research_institute_award","2","award_name","character varying(255)","NO",,"奖项 (Original: sri_award.name, ES: _source.AWARDS)","国家级奖"
"scientific_research_institute_competent_unit","1","institute_id","character varying(64)","NO",,"院所ID (Original: sri_competent_unit.sri_id)","KYS32040"
"scientific_research_institute_competent_unit","2","competent_unit_name","character varying(255)","NO",,"主管单位 (Original: sri_competent_unit.competent_unit, ES: _source.COMPUNIT)","聊城市科技局"
"scientific_research_institute_conversion","1","institute_id","character varying(64)","NO",,"院所ID (Original: sri_conversion.sri_id)","KYS32752"
"scientific_research_institute_conversion","2","conversion_name","character varying(255)","NO",,"转化成果 (Original: sri_conversion.name, ES: _source.PATENT)","防雷金具(FHJ-150-240)"
"scientific_research_institute_discipline","1","institute_id","character varying(64)","NO",,"院所ID (Original: sri_discipline.sri_id)","KYS34153"
"scientific_research_institute_discipline","2","discipline_name","character varying(255)","NO",,"学科 (Original: sri_discipline.discipline, ES: _source.DIS)","节能技术"
"scientific_research_institute_former_name","1","institute_id","character varying(64)","NO",,"院所ID (Original: sri_former_name.sri_id)","KYS34247"
"scientific_research_institute_former_name","2","former_name","character varying(255)","NO",,"曾用名 (Original: sri_former_name.name, sri_old_name.name, ES: _source.ANAME, _source.ONAME)","合肥国轩高科动力能源有限公司高科工程研究院(旧)"
"scientific_research_institute_internal_org","1","institute_id","character varying(64)","NO",,"院所ID (Original: sri_internal_org.sri_id)","KYS34121"
"scientific_research_institute_internal_org","2","internal_org_name","character varying(255)","NO",,"内设机构 (Original: sri_internal_org.org, ES: _source.INORG)","常规化学分析室"
"scientific_research_institute_keyword","1","institute_id","character varying(64)","NO",,"院所ID (Original: sri_keyword.sri_id)","KYZ00568"
"scientific_research_institute_keyword","2","keyword","character varying(255)","NO",,"关键词 (Original: sri_keyword.keyword, ES: _source.KEYWORD)","作物遗传"
"scientific_research_institute_patent","1","institute_id","character varying(64)","NO",,"院所ID (Original: sri_patent.sri_id)","KYS34552"
"scientific_research_institute_patent","2","patent_name","character varying(255)","NO",,"专利 (Original: sri_patent.patent, ES: _source.PATENT)","干粉釉料布料一次成型陶瓷砖的研制"
"scientific_research_institute_project","1","institute_id","character varying(64)","NO",,"院所ID (Original: sri_project.sri_id)","KYS32201"
"scientific_research_institute_project","2","project_name","character varying(255)","NO",,"项目 (Original: sri_project.project, ES: _source.PROJECT)","大面积高效率三结砷化镓太阳电池产业化"
"scientific_research_institute_qualification","1","institute_id","character varying(64)","NO",,"院所ID (Original: sri_qualification_list.sri_id)","KYS34514"
"scientific_research_institute_qualification","2","qualification_name","character varying(255)","NO",,"资质名称 (Original: sri_qualification_list.name, ES: _source.ORGLIST)","国家工程技术研究中心"
"scientific_research_institute_relying_org","1","institute_id","character varying(64)","NO",,"院所ID (Original: sri_relying_org.sri_id)","KYS34532"
"scientific_research_institute_relying_org","2","relying_org_name","character varying(255)","NO",,"依托单位 (Original: sri_relying_org.org, ES: _source.RELY)","安徽省农业科学院畜牧兽医研究所"
"scientific_research_institute_sub_org","1","institute_id","character varying(64)","NO",,"院所ID (Original: sri_sub_org.sri_id)","KYS26779"
"scientific_research_institute_sub_org","2","sub_org_name","character varying(255)","NO",,"下属机构 (Original: sri_sub_org.org, ES: _source.SUBORG)","中国科学院合肥技术转移中心"
"scientific_research_institute_tag","1","institute_id","character varying(64)","NO",,"院所ID (Original: sri_tag.sri_id)","KYS34153"
"scientific_research_institute_tag","2","tag_name","character varying(255)","NO",,"标签 (Original: sri_tag.tag, ES: _source.TAGS)","教育部重点实验室"
"scientific_research_institute_type","1","institute_id","character varying(64)","NO",,"院所ID (Original: sri_org_type.sri_id)","KYS34153"
"scientific_research_institute_type","2","type_name","character varying(255)","NO",,"类别 (Original: sri_org_type.org_type, ES: _source.ORGTYPE)","省部级"
