"table_name","col_order","column_name","data_type","is_nullable","column_default","column_comment","example_value"
"institution","22","address","character varying(500)","YES",,"地址 (Original: institution.address, ES: _source.ADDR)","深圳市宝安区沙井街道衙边社区宝安大道边衙边学子围巨基科技大厦902"
"institution","23","postal_code","character varying(50)","YES",,"邮编 (Original: institution.postal_code, ES: _source.ZIP)","330006"
"institution","24","phone_area_code","character varying(50)","YES",,"区号 (Original: institution.tel_area_code, ES: _source.RECODE)","0755"
"institution","25","province","character varying(100)","YES",,"省 (Original: institution.province, ES: _source.PROV, _source.SHENG)","广东"
"institution","26","city","character varying(100)","YES",,"市 (Original: institution.city, ES: _source.SHI, _source.CITY)","深圳市"
"institution","27","district","character varying(100)","YES",,"区县 (Original: institution.county, ES: _source.COUN, _source.XIAN)","宝安区"
"institution","28","region_code","character varying(50)","YES",,"区划代码 (Original: institution.admin_division_code, ES: _source.AREACODE)","440306"
"institution","29","latitude","character varying(50)","YES",,"纬度 (Original: institution.latitude, ES: _source.LATITUDE)","22.75939137435305"
"institution","30","longitude","character varying(50)","YES",,"经度 (Original: institution.longitude, ES: _source.LONGITUDE)","113.8343006836014"
"institution","31","park_id","character varying(64)","YES",,"园区ID (Original: institution.park_id, ES: _source.PARKID)","a88158f4be7c3a55acf02d1f4831f87f"
"institution","32","park_name","character varying(255)","YES",,"园区名称 (Original: institution.park_name, ES: _source.PARKNAME)","上海金汇综合经济园区"
"institution","33","abstract","text","YES",,"摘要 (Original: institution.abstract, ES: _source.ABSTRACT)","深圳微锐科科技有限公司，成立于2017年，注册地址位于广东省深圳市，法定代表人为靳名洋，是一家以从事计算机、通信和其他电子设备制造业为主的企业。企业注册资本200万人民币。经营范围包括：一般经营项目是：视觉系统、电子产品的技术开发与销售；光电产品、光电设备、仪器设备、机电产品及周边设备、自动化设备及配件、电子元器件、五金材料、五金制品的销售；国内贸易，货物及技术进出口。（法律、行政法规、国务院决定禁止的项目除外，限制的项目须取得许可后方可经营），许可经营项目是："
"institution","34","introduction","text","YES",,"简介 (Original: institution.introduction, ES: _source.INTRO)","深圳微锐科科技有限公司，成立于2017年，注册地址位于广东省深圳市，法定代表人为靳名洋，是一家以从事计算机、通信和其他电子设备制造业为主的企业。企业注册资本200万人民币。经营范围包括：一般经营项目是：视觉系统、电子产品的技术开发与销售；光电产品、光电设备、仪器设备、机电产品及周边设备、自动化设备及配件、电子元器件、五金材料、五金制品的销售；国内贸易，货物及技术进出口。（法律、行政法规、国务院决定禁止的项目除外，限制的项目须取得许可后方可经营），许可经营项目是："
"institution","35","business_scope","text","YES",,"经营范围 (Original: institution.business_scope, ES: _source.OPER)","一般经营项目是：视觉系统、电子产品的技术开发与销售；光电产品、光电设备、仪器设备、机电产品及周边设备、自动化设备及配件、电子元器件、五金材料、五金制品的销售；国内贸易，货物及技术进出口。（法律、行政法规、国务院决定禁止的项目除外，限制的项目须取得许可后方可经营），许可经营项目是："
"institution","36","create_time","timestamp without time zone","NO","CURRENT_TIMESTAMP",,"2026-01-16T15:23:00.505243"
"institution","37","update_time","timestamp without time zone","NO","CURRENT_TIMESTAMP",,"2026-01-16T15:23:00.505243"
"institution","38","is_deleted","boolean","NO","false",,"false"
"institution","39","etl_job_id","character varying(50)","YES",,,"ES_V10_STRICT"
"institution_alias","1","institution_id","character varying(64)","NO",,"机构ID (Original: institution_foreign_name.institution_id, institution_former_name.institution_id, ES: _source.ID)","QYEIA077OX"
"institution_alias","2","alias_name","character varying(255)","NO",,"名称 (Original: institution_foreign_name.foreign_name, institution_former_name.former_name, ES: _source.ENAME, _source.OLDNAME, _source.OTHERNAME)","临清青驰轴承有限公司"
"institution_alias","3","alias_type","character varying(50)","NO",,"类型 (Logic: ETL区分 FOREIGN/FORMER)","NAME"
"institution_coop_author","1","institution_id","character varying(64)","NO",,"机构ID (Original: institution_cooperative_author.institution_id, ES: _source.ID)","QYZA281632"
"institution_coop_author","2","author_name","character varying(255)","NO",,"作者姓名 (Original: institution_cooperative_author.author, ES: _source.COOPERATE_AUTHOR.NAME)","曾艳"
"institution_coop_author","3","author_id","character varying(64)","YES",,"作者ID (Original: institution_cooperative_author.author_id, ES: _source.COOPERATE_AUTHOR.AUID)","L26704381"
"institution_coop_author","4","coop_count","integer","YES",,"合作次数 (Original: institution_cooperative_author.number_of_cooperation, ES: _source.COOPERATE_AUTHOR.NUM)","2"
"institution_coop_author","5","author_org_name","character varying(255)","NO",,"作者机构 (Original: institution_cooperative_author.org_name, ES: _source.COOPERATE_AUTHOR.ORG)","中国人民银行横峰县支行"
"institution_coop_author","6","author_org_id","character varying(64)","YES",,"作者机构ID (Original: institution_cooperative_author.org_id, ES: _source.COOPERATE_AUTHOR.ORGID)","O0000003O1000123"
"institution_coop_author","7","province","character varying(100)","YES",,"省 (Original: institution_cooperative_author.province, ES: _source.COOPERATE_AUTHOR.SHENG)","江西省"
"institution_coop_author","8","city","character varying(100)","YES",,"市 (Original: institution_cooperative_author.city, ES: _source.COOPERATE_AUTHOR.SHI)","上饶市"
"institution_coop_author","9","district","character varying(100)","YES",,"区县 (Original: institution_cooperative_author.county, ES: _source.COOPERATE_AUTHOR.XIAN)","横峰县"
"institution_coop_org","1","institution_id","character varying(64)","NO",,"机构ID (Original: institution_cooperative_institution.institution_id, ES: _source.ID)","QYLN205929"
"institution_coop_org","2","coop_org_name","character varying(255)","NO",,"合作机构名 (Original: institution_cooperative_institution.org_name, ES: _source.COOPERATE_ORG.ORG)","河南城建学院"
"institution_coop_org","3","coop_org_id","character varying(64)","YES",,"合作机构ID (Original: institution_cooperative_institution.org_id, ES: _source.COOPERATE_ORG.ORGID)","GXY39647"
"institution_coop_org","4","coop_count","integer","YES",,"合作次数 (Original: institution_cooperative_institution.number_of_cooperation, ES: _source.COOPERATE_ORG.NUM)","1"
"institution_coop_org","5","org_type","character varying(100)","YES",,"机构类型 (Original: institution_cooperative_institution.org_type, ES: _source.COOPERATE_ORG.ORGTYPE)","GX"
"institution_coop_org","6","province","character varying(100)","YES",,"省 (Original: institution_cooperative_institution.province, ES: _source.COOPERATE_ORG.SHENG)","河南省"
"institution_coop_org","7","city","character varying(100)","YES",,"市 (Original: institution_cooperative_institution.city, ES: _source.COOPERATE_ORG.SHI)","平顶山市"
"institution_coop_org","8","district","character varying(100)","YES",,"区县 (Original: institution_cooperative_institution.county, ES: _source.COOPERATE_ORG.XIAN)","德城区"
"institution_coop_org","9","region_code","character varying(50)","YES",,"区划代码 (Original: institution_cooperative_institution.admin_division_code, ES: _source.COOPERATE_ORG.AREACODE)","410400"
"institution_coop_stats_detail","1","institution_id","character varying(64)","NO",,"机构ID (Original: institution_cooperative_statistics.institution_id, ES: _source.ID)","GXGXY39804"
"institution_coop_stats_detail","2","coop_org_name","character varying(255)","NO",,"合作机构 (Original: institution_cooperative_statistics.org_name, ES: _source.COOPERATE.NAME)","阿克苏地区第二人民医院病理科,新疆,阿克苏,843000"
"institution_coop_stats_detail","3","coop_org_id","character varying(64)","YES",,"合作机构ID (Original: institution_cooperative_statistics.org_id, ES: _source.COOPERATE.ORGID)","GXY39757"
"institution_coop_stats_detail","4","coop_org_type","character varying(100)","YES",,"合作机构类型 (Original: institution_cooperative_statistics.org_type, ES: _source.COOPERATE.ORGTYPE)",
"institution_coop_stats_detail","5","coop_total","integer","YES",,"合作总数 (Original: institution_cooperative_statistics.number_of_cooperation, ES: _source.COOPERATE.NUM)","1"
"institution_coop_stats_detail","6","patent_count","integer","YES",,"专利合作数 (Original: institution_cooperative_statistics.number_of_patent, ES: _source.COOPERATE.ZHUANLI)","0"
"institution_coop_stats_detail","7","paper_count","integer","YES",,"论文合作数 (Original: institution_cooperative_statistics.number_of_paper, ES: _source.COOPERATE.QIKAN)","1"
"institution_coop_stats_detail","8","project_count","integer","YES",,"项目合作数 (Original: institution_cooperative_statistics.number_of_project, ES: _source.COOPERATE.XIANGMU)","0"
"institution_coop_stats_detail","9","standard_count","integer","YES",,"标准合作数 (Original: institution_cooperative_statistics.number_of_standard, ES: _source.COOPERATE.BIAOZHUN)","0"
"institution_coop_stats_detail","10","achievement_count","integer","YES",,"成果合作数 (Original: institution_cooperative_statistics.number_of_tech_achievement, ES: _source.COOPERATE.CHENGGUO)","0"
"institution_coop_stats_detail","11","meeting_count","integer","YES",,"会议合作数 (Original: institution_cooperative_statistics.number_of_meeting, ES: _source.COOPERATE.HUIYI)","0"
"institution_industry","1","institution_id","character varying(64)","NO",,"机构ID (Original: institution_industry.institution_id, ES: _source.ID)","QYLN205929"
"institution_industry","2","industry_name","character varying(255)","NO",,"产业名称 (Original: institution_industry.industry, ES: _source.INDUSTRY)","生物农业及相关产业"
"institution_industry","3","industry_code","character varying(100)","YES",,"产业代码 (Original: institution_industry_code.industry_code)","4.3"
"institution_industry","4","sequence","integer","YES",,"顺序 (Logic: sequence from array)","1"
"institution_industry_level","1","institution_id","character varying(64)","NO",,"机构ID (Original: institution_industry_level.institution_id, ES: _source.ID)","QYLN205929"
"institution_industry_level","2","industry_name","character varying(255)","NO",,"产业名称 (Original: institution_industry_level.industry)","生物产业"
"institution_industry_level","3","level_value","character varying(50)","YES",,"层级 (Original: institution_industry_level.level, ES: _source.INDUSTRY_LEVEL)","生物农业及相关产业"
"institution_keyword","1","institution_id","character varying(64)","NO",,"机构ID (Original: institution_keyword.institution_id, ES: _source.ID)","QYLN536228"
"institution_keyword","2","keyword","character varying(255)","NO",,"关键词 (Original: institution_keyword.keyword, ES: _source.KEYWORD)","铝箔"
"institution_statistics","1","institution_id","character varying(64)","NO",,"机构ID (Original: institution_aggregate_statistics.institution_id, ES: _source.ID)","QYEIA077OX"
"institution_statistics","2","patent_total","integer","YES",,"专利总数 (Original: institution_aggregate_statistics.output_patent_total, ES: _source.OUTPUT_PATENT_TOTAL)","5"
"institution_statistics","3","paper_total","integer","YES",,"论文总数 (Original: institution_aggregate_statistics.output_thesis_total, ES: _source.OUTPUT_THESIS_TOTAL)","0"
"institution_statistics","4","project_total","integer","YES",,"项目总数 (Original: institution_aggregate_statistics.output_project_total, ES: _source.OUTPUT_PROJECT_TOTAL)","0"
"institution_statistics","5","standard_total","integer","YES",,"标准总数 (Original: institution_aggregate_statistics.output_standard_total, ES: _source.OUTPUT_STANDARD_TOTAL)","0"
"institution_statistics","6","meeting_total","integer","YES",,"会议总数 (Original: institution_aggregate_statistics.output_meeting_total, ES: _source.OUTPUT_MEETING_TOTAL)","0"
"institution_statistics","7","award_total","integer","YES",,"奖励总数 (Original: institution_aggregate_statistics.output_cstad_total, ES: _source.OUTPUT_CSTAD_TOTAL)","0"
"institution_statistics","8","journal_total","integer","YES",,"期刊总数 (Original: institution_aggregate_statistics.output_journal_total, ES: _source.OUTPUT_JOURNAL_TOTAL)","0"
"institution_statistics","9","patent_invention","integer","YES",,"发明专利数 (Original: institution_aggregate_statistics.output_patent_invent, ES: _source.OUTPUT_PATENT_INVENT)","5"
"institution_statistics","10","journal_core","integer","YES",,"核心期刊数 (Original: institution_aggregate_statistics.output_journal_core, ES: _source.OUTPUT_JOURNAL_CORE)","0"
"institution_statistics","11","project_national","integer","YES",,"国家级项目数 (Original: institution_aggregate_statistics.output_project_natural_science, ES: _source.OUTPUT_PROJECT_NATURAL_SCIENCE)","0"
"institution_statistics","12","standard_national","integer","YES",,"国家标准数 (Original: institution_aggregate_statistics.output_standard_nation, ES: _source.OUTPUT_STANDARD_NATION)","0"
"institution_statistics","13","rating_level","character varying(50)","YES",,"评级 (Original: institution_aggregate_statistics.rating_level, ES: _source.rating_level)","C"
"institution_statistics","14","project_funding","character varying(100)","YES",,"项目经费 (Original: institution_aggregate_statistics.project_funding_amount, ES: _source.XIANGMUMONEY)",
"institution_tag","1","institution_id","character varying(64)","NO",,"机构ID (Original: institution_tag.institution_id, institution_tag_large.institution_id, ES: _source.ID)","QYLA850450"
"institution_tag","2","tag_name","character varying(255)","NO",,"标签 (Original: institution_tag.tag_name, institution_tag_large.tag_name, ES: _source.TAGS, _source.TAGLARG)","科技型中小企业"
"institution_tag","3","tag_type","character varying(20)","NO",,"类型 (Logic: ETL区分 NORMAL/LARGE)","TAGS"
"institution_trade_economic","1","institution_id","character varying(64)","NO",,"机构ID (Original: institution_trade.institution_id, ES: _source.ID)","QYEIA077OX"
"institution_trade_economic","2","trade_name","character varying(255)","NO",,"行业名称 (Original: institution_trade.trade, ES: _source.TRADE)","批发和零售业"
"institution_trade_economic","3","economic_code","character varying(100)","YES",,"经济代码 (Original: institution_trade_code.trade_economic_code, ES: _source.TRADE_CODE)","F52"
"institution_trade_economic","4","sequence","integer","YES",,,"1"
"institution_trade_general","1","institution_id","character varying(64)","NO",,"机构ID (Original: institution_trade_classification_name.institution_id, ES: _source.ID)","QYEIA077OX"
"institution_trade_general","2","classification_name","character varying(255)","NO",,"分类名称 (Original: institution_trade_classification_name.trade_classification_name, ES: _source.FLMC)","批发和零售业"
"institution_trade_general","3","classification_code","character varying(100)","YES",,"分类代码 (Original: institution_trade_classification_code.trade_classification_code, ES: _source.FLDM)",
"institution_trade_general","4","sequence","integer","YES",,,"1"
