"table_name","col_order","column_name","data_type","is_nullable","column_default","column_comment","example_value"
"paper_classification","2","classification_code","character varying(100)","NO",,"分类号 (Original: paper_classification_number.classification_number, ES: _source.MCID,  _source.ZCID, _source.SZCID, _source.DZCID, _source.CID, _source.TZCID)","R9"
"paper_classification","3","classification_type","character varying(50)","NO",,"类型 (Original: paper_classification_number.type ,ES: 根据类型填入)","ZCID"
"paper_fund","1","paper_id","character varying(64)","NO",,"论文ID (Original: paper_fund.paper_id)","QK201003452404"
"paper_fund","2","fund_name","character varying(255)","NO",,"基金名称 (Original: paper_fund.fund, ES: _source.FUND)","江苏省环保厅基金"
"paper_industry_info","1","paper_id","character varying(64)","NO",,"论文ID (Original: paper_industry.paper_id)","QKC20232023090500110326"
"paper_industry_info","2","industry_name","character varying(255)","NO",,"产业名称 (Original: paper_industry.title, ES: _source.INDUSTRY.TITLE)","新能源汽车产业"
"paper_industry_info","3","industry_code","character varying(100)","YES",,"产业代码 (Original: paper_industry.code, ES: _source.INDUSTRY.CODE)","5"
"paper_industry_info","4","level_value","character varying(50)","YES",,"层级 (Original: paper_industry.level, ES: _source.INDUSTRY.LEVEL)","1"
"paper_industry_info","5","score","character varying(50)","YES",,"得分 (Original: paper_industry.score, ES: _source.INDUSTRY.SCORE)","0.827"
"paper_keyword","1","paper_id","character varying(64)","NO",,"论文ID (Original: paper_keyword.paper_id)","QK200802024094"
"paper_keyword","2","keyword","character varying(255)","NO",,"关键词 (Original: paper_keyword.keyword, ES: _source.KEYWORD)","调动学生"
"paper_org_detail","1","paper_id","character varying(64)","NO",,"论文ID (Original: paper_org.paper_id)","QKV20142014062300069077"
"paper_org_detail","2","org_name","character varying(500)","NO",,"机构名称 (Original: paper_org.name, ES: _source.ORGINFO.ORG)","黑龙江省绥化市北林区老科协"
"paper_org_detail","3","org_id","character varying(64)","YES",,"机构ID (Original: paper_org.org_id, ES: _source.ORGINFO.ORGID)","KYN00257KYS50352"
"paper_org_detail","4","org_relation","character varying(500)","YES",,"机构关系 (Original: paper_org.org_relation, ES: _source.ORGINFO.RELATION)","KYN00257;KYS50352"
"paper_org_detail","5","province","character varying(100)","YES",,"省 (Original: paper_org.province, ES: _source.ORGINFO.SHENG)","黑龙江省"
"paper_org_detail","6","city","character varying(100)","YES",,"市 (Original: paper_org.city, ES: _source.ORGINFO.SHI)","绥化市"
"paper_org_detail","7","district","character varying(100)","YES",,"区县 (Original: paper_org.county, ES: _source.ORGINFO.XIAN)","北林区"
"paper_org_detail","8","region_code","character varying(50)","YES",,"区域代码 (Original: paper_org.admin_division_code, ES: _source.ORGINFO.AREACODE)","231202"
"paper_org_detail","9","sequence","integer","NO",,"排序 (Original: paper_org.seq, ES: _source.ORGINFO.CX)","1"
"paper_trade_info","1","paper_id","character varying(64)","NO",,"论文ID (Original: paper_trade.paper_id)","QKC20212021081600025367"
"paper_trade_info","2","trade_name","character varying(255)","NO",,"行业名称 (Original: paper_trade.title, ES: _source.TRADE.TITLE)","信息传输、软件和信息技术服务业"
"paper_trade_info","3","trade_code","character varying(100)","YES",,"行业代码 (Original: paper_trade.code, ES: _source.TRADE.CODE)","I"
"paper_trade_info","4","level_value","character varying(50)","YES",,"层级 (Original: paper_trade.level, ES: _source.TRADE.LEVEL)","1"
"paper_trade_info","5","score","character varying(50)","YES",,"得分 (Original: paper_trade.score, ES: _source.TRADE.SCORE)","0.867"
